member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
5511,YEONG,EOSIOHS,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,3,,0.0,0.0,
5593,CHEN,OJXANTOSFQWYHH,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,2,,0.0,0.0,
5598,HAHN,PUYYQCVMOMHWSE,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,9,,0.0,0.0,
5659,QUINT,UXXYTD,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,9,,0.0,0.0,
5665,WOLFMULE,QYXINJZUSSROWU,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,7,,0.0,0.0,
5835,KAHRMANN,CDQYCHLALJQX,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,7,,0.0,0.0,
6147,KAHRMANN,KMQLXULTYHKMV,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,405.0,0.0,0.0,
6154,RYAN,AWW,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6156,TOLSKY,YOGPGYKIRPVATT,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6158,VANN,JUKDITMJOLHBL,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6162,ZUCKER,WLFVCIJNOEUONN,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6169,GOHAN,DUFTX,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6170,HAHN,ZFPGEKDNTMEU,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6172,JONES,RUKECFSZBYHZXG,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,328.0,0.0,0.0,
6205,QUINT,JOVDRKTPAUYYZK,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,4,,0.0,0.0,
6467,STEIN,RPLOSMOBDIOFE,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,7,,0.0,0.0,
6707,YEONG,EDIKKJMMMXFGTS,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,8,,0.0,0.0,
6839,ANDERSON,MRXYMNWENHQOBI,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,9,,0.0,0.0,
6905,OLPHANT,BXMWHLCPHQJOLB,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,9,467.0,0.0,0.0,
6948,FLORINI,TQE,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,4,,0.0,0.0,
6978,JONES,CSKEZPT,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,2,,0.0,0.0,
7019,YEONG,EFFQHSMUAWSDSG,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,3,407.0,0.0,0.0,
7173,WOLFMULE,LHLJR,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,4,,0.0,0.0,
7344,LING,IBGPF,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,3,,0.0,0.0,
7352,TOLSKY,OIXMMOQNDMXJPQ,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,2,,0.0,0.0,
7374,PAYNTER,GTEIDBZLUETCOI,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,4,,0.0,0.0,
7399,OLPHANT,RURU,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,8,,0.0,0.0,
7459,WOLFMULE,FLGNLPC,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7555,OLPHANT,ZOPFURMPKEGC,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,4,112.0,0.0,0.0,
7556,PAYNTER,PGQCSM,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,6,,0.0,0.0,
7574,HAHN,VLOT,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7632,NELSON,BNSQQTTUXJJNNF,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,3,,0.0,0.0,
7634,PAYNTER,XRXKYTVQZHLD,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,5,,0.0,0.0,
7778,DORR,GSWCWHNZF,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,8,,0.0,0.0,
8013,EFLIN,GEYTYADESCEFHO,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,5,,0.0,0.0,
8069,INFANTE,YOXC,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,3,,0.0,0.0,
8097,KAHRMANN,HUBXKKYWXDYGDH,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,9,,0.0,0.0,
8175,KAHRMANN,QRRXCJX,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,8,,0.0,0.0,
8186,VANN,PBN,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,8,,0.0,0.0,
8189,YEONG,CGCJHRJKDEPMED,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,2,,0.0,0.0,
8210,TOLSKY,YJIETTYK,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,5,,0.0,0.0,
8263,UNAKLET,VHNMNQWXBTDITH,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8366,TOLSKY,CQWXDVQEJGBWQX,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,5,,0.0,0.0,
8659,ANDERSON,XLBTCLIPAYBJUQ,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,3,,0.0,0.0,
8790,BARR,GMXWMNAZOVTRLC,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,8,446.0,0.0,0.0,
8946,BARR,YCPMVMCZEZLW,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,6,,0.0,0.0,
9347,MAKAI,IYRVPWJF,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,8,,0.0,0.0,
9368,HAHN,PFGCVEJ,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,7,,0.0,0.0,
9448,JONES,MIRSYODWRWJX,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,5,,0.0,0.0,
9450,LING,YWFFUZNMBSYZ,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,5,,0.0,0.0,
9476,LING,NGIHSG,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,2,,0.0,0.0,
9537,UNAKLET,CXRSVHHRCPRVAU,, , ,,,,,,1999-10-13T10:43:31,2000-10-12T10:43:31,9,256.0,0.0,0.0,
9728,DORR,FXWYRYEDQYAMLJ,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,8,,0.0,0.0,
9744,TOLSKY,YONRLR,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,9,,0.0,0.0,
9780,DORR,SEUGPFRRQHRWOH,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,2,,0.0,0.0,
9848,TOLSKY,WRSCDKNTQZBSSX,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,5,,0.0,0.0,
