member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2844,Джонс,Это не имеет смысла.,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:08,7,,0.0,0.0,
2896,Джонс,ГПЭБТ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
2995,Флинн,"Просто ""DFBHFEZ"" на русском.",, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:10,7,,0.0,0.0,
3057,ОЛФАНТ,Вё́рблюжья нога,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,433.0,0.0,0.0,
3078,Джонс,GEЮЛРГ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
3377,Волфмуль,Это не имеет смысла. Можете ли вы повторить запрос?,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,,0.0,0.0,
3434,BARР,МХЭУРХХХНВФХХХХХХХХХХХХХХХХХХХХХХХХХХХХХХХ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
3444,ЛИНГ,Зедджиабдузикк,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
3498,Нельсон,МНДБГКГММРДНКВ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
3541,Флинн,Ридексзбвкс,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
3545,Инфанте,Это не имеет смысла.,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
3571,Инфанте,ВВВХХХХХХХХХХХХХХХХХХХХХХХХХХХХХХХ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,4,,0.0,0.0,
3600,ЛИНГ,ogskjsckthipvit,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
3703,Кахрманн,KHGCУПКХБ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,401.0,0.0,0.0,
3706,Нельсон,ВБФДВДУАИ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
3742,Хавьер,"Текущий курс доллара по отношению к рублю составляет 0,01234567 долларов США за один российский рубль.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
3800,Дорр,Liутбкксдувим,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,7,,0.0,0.0,
3838,Пейнтер,Привет! Как дела?,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,,0.0,0.0,
3883,Инфанте,Хиплутцдиqlг,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
4020,Пейнтер,НФЦБ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,4,,0.0,0.0,
4183,Волфмуль,ЦВУКВФДРЮР,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
4210,Хавьер,"QGCFKVVVUOSZPV переводится с английского как ""The quick brown fox jumps over the lazy dog"".",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
4213,Андерсон,РЗФОФХ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
4260,Ванн,Это секретный код для доступа к секретной базе данных.,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,7,,0.0,0.0,
4269,Флинн,КНТФЛЕП,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
4277,Маки,ОФЧКЗ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
4310,Толский,РJCORSDRWRВ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,,0.0,0.0,
4368,Цукер,"XQLMPYPNFUGDWN - это слово ""Xylophone"" на русском языке.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
4369,Андерсон,ОКННКЙЦЗЛТЕГ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
4371,Чэнь,[code] MCELJQOPFTOA [code],, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,,0.0,0.0,
4373,Флинн,"Это не текст на английском языке, а код, который представляет собой последовательность битов. Если вы хотите, чтобы я перевел что-то другое, просто дайте мне текст или запрос, и я с радостью помогу вам.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,,0.0,0.0,
4398,Дорр,МТЛНКХУПМГПХВ,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:28,6,,0.0,0.0,
4416,Ванн,Доброе утро! Как ваши дела?,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:28,4,,0.0,0.0,
4449,Чэнь,Добавление текстовой выхлопной системы,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:28,6,,0.0,0.0,
4494,Ванн,Это не имеет смысла.,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,453.0,0.0,0.0,
4686,ФЛОРИНИ,SYEJLPFJLSGIAK.,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:31,3,,0.0,0.0,
4754,Ванн,"I'm sorry, I don't understand your request. Could you please clarify or provide additional context?",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,353.0,0.0,0.0,
4784,Цукер,ПЗБВУКВНЗТЭКФ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
4913,Еонг,"Я не могу перевести этот текст, так как он состоит только из букв и символов, которые не имеют смысла. Пожалуйста, предоставьте мне обычный английский текст для перевода.",, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:34,5,,0.0,0.0,
4949,Инфанте,ЗПДЦМХЖПГЙЛФЕЕВ,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:34,4,,0.0,0.0,
5031,Маки,"Это не текст, который можно перевести, так как он состоит только из букв без смысла. Пожалуйста, предоставьте текст для перевода.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
5081,Кахрманн,МСДВЗ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,,0.0,0.0,
5143,Неаклет,Сваvocвдеейсус,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,,0.0,0.0,
5151,Чэнь,КХПФТФСУЕФХЛЛН,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,110.0,0.0,0.0,
5162,Нельсон,OKQRKO,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,9,,0.0,0.0,
5214,Нельсон,БЛУПРИКЛЮЧНЫЙ ПЕРЕВОДЧИК,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,,0.0,0.0,
5361,Флинн,"Здравствуйте, как ваши дела сегодня?",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,4,409.0,0.0,0.0,
5362,ФЛОРИНИ,ВКФЦУПЗЕСВКХ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,4,,0.0,0.0,
5446,ЛИНГ,Это не понятный текст. Можете ли вы предоставить более четкое или контекстуальное выражение для перевода?,, , ,,,,,,"13.10.1999 г., 10:42",12.10.2000 10:42,8,,0.0,0.0,
5447,Маки,СБМПВЖГТП,, , ,,,,,,"13.10.1999 г., 10:42",12.10.2000 10:42,3,,0.0,0.0,
5606,Пейнтер,Крукумнт,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
5679,Кахрманн,ФКПРВЛФБЦЕТАВ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,426.0,0.0,0.0,
5715,Неаклет,IPПБКВВ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
5743,Волфмуль,гобнинём,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,5,450.0,0.0,0.0,
5849,Еонг,Вам нужна помощь с переводом?,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
5850,Цукер,ХТИ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
5871,Неаклет,Это не имеет смысла.,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,2,,0.0,0.0,
5952,Хавьер,ФМСФУ,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
6050,Райан,"Нет текста для перевода. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,6,,0.0,0.0,
6162,Цукер,ВЛФЦИИЙНОЕУОНН,, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:49,5,,0.0,0.0,
6375,Флинн,БИДКВНКФФНКНО,, , ,,,,,,13.10.1999 10:42,20.10.2000 10:42:52,2,,0.0,0.0,
6484,Джонс,"Это код, который переводит слово ""кошка"" на язык программирования C++.",, , ,,,,,,13.10.1999 10:42,2000-10-12 10:42:53,3,,0.0,0.0,
6599,Неаклет,Рувексдумксыгом,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,,0.0,0.0,
6680,Хавьер,ДРЧХБИР QI XI ОД,, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,3,,0.0,0.0,
6756,Ванн,"Ультрафиолетовое излучение может вызывать мутации в ДНК, что в конечном итоге может привести к раку.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,8,,0.0,0.0,
6766,ФЛОРИНИ,ОЕАТДЦЮВГЕЖП,, , ,,,,,,"13.10.1999 г., 10:42",12.10.2000 10:42,5,,0.0,0.0,
6792,ФЛОРИНИ,TXGEGX,, , ,,,,,,"13.10.1999 г., 10:42",12.10.2000 10:42,9,,0.0,0.0,
6889,Еонг,"Это не текст на английском языке, а кодированная последовательность букв, которая, вероятно, представляет собой некоторую форму шифрованного сообщения. Я не могу перевести это в текст на русском или другом языке, потому что не знаю, каким является ключ шифрования или метод дешифрования.",, , ,,,,,,13.10.1999 10:42,12.10.2000 10:42,7,439.0,0.0,0.0,
7176,Цукер,"Я не понимаю ваш запрос. Можете ли вы, пожалуйста, уточнить, что именно вам нужно перевести?",, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,2,,0.0,0.0,
7308,BARР,ВТХХРХПСЦСФУ,, , ,,,,,,13.10.1999 10:43,2000-10-12 10:43:03,6,,0.0,0.0,
7322,Пейнтер,ННТХЧПЖВУКХКИ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,8,,0.0,0.0,
7445,Инфанте,КМССКО,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,370.0,0.0,0.0,
7468,ФЛОРИНИ,УБЗQIЦССВИЗД,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,7,,0.0,0.0,
7539,Еонг,🌈,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,3,,0.0,0.0,
7575,Инфанте,123456,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,3,,0.0,0.0,
7577,Кахрманн,"Я не понимаю, о чем вы спрашиваете. Пожалуйста, уточните ваш запрос.",, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,7,,0.0,0.0,
7783,Инфанте,"Ваше сообщение содержит кодированные символы, которые не позволяют мне выполнить ваш запрос. Пожалуйста, предоставьте мне текст на английском языке, который вы хотите перевести на русский язык, и я с радостью помогу вам.",, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,6,,0.0,0.0,
7789,ОЛФАНТ,Я не понимаю. Можете повторить?,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,8,,0.0,0.0,
7951,Неаклет,Солдухудвеq,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,7,,0.0,0.0,
7998,Пейнтер,24 апреля 2024 года,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,6,,0.0,0.0,
8044,Джонс,НВWKХРВКПКЙУХ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,8,,0.0,0.0,
8068,ХАОН,ХФИЮГРКОЙЮТХ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,5,,0.0,0.0,
8247,Флинн,"Я не могу перевести это, потому что это не текст, а набор символов, которые не имеют смысла на любом языке. Пожалуйста, предоставьте мне текст для перевода.",, , ,,,,,,13.10.1999 10:43,2000-10-12 10:43:15,8,,0.0,0.0,
8376,Дорр,Мпоеёеохеннык,, , ,,,,,,13.10.1999 10:43,2000-10-12 10:43:17,6,,0.0,0.0,
8477,Андерсон,СНДКУИПЛДЧМ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
8653,Неаклет,ХКУ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,4,,0.0,0.0,
8656,Хавьер,"Это не текст на английском языке, и я не могу его перевести. Пожалуйста, предоставьте мне текст для перевода с английского на русский язык.",, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
8741,Флинн,"Извините, но я не понимаю, что вы имеете в виду. Могу ли я помочь вам с чем-то еще?",, , ,,,,,,"13.10.1999 г., 10:43",12.10.2000 10:43,4,,0.0,0.0,
8825,Кахрманн,СДБГПЙЕПМХЛН,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
8870,Дорр,РТНКВЧЖ,, , ,,,,,,13.10.1999 10:43,2000-10-12 10:43:23,2,,0.0,0.0,
9023,Андерсон,КСНЕ,, , ,,,,,,"13.10.1999 г., 10:43",12.10.2000 10:43,5,,0.0,0.0,
9067,ШТЕЙН,QEZKOETVNYRFVQRF,, , ,,,,,,"13.10.1999 г., 10:43",12.10.2000 10:43,7,,0.0,0.0,
9102,BARР,BTCNGХВУТ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,6,,0.0,0.0,
9230,Цукер,КССОАБВИФ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
9325,Квентин,"Это не текст на английском или русском языке, поэтому я не могу его перевести. Пожалуйста, предоставьте текст для перевода.",, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,8,,0.0,0.0,
9670,Хавьер,Лыдлвуфайнилыльб,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
9886,ФЛОРИНИ,Это секретный код для запуска космической миссии.,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,5,,0.0,0.0,
9908,BARР,НРТФ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,4,,0.0,0.0,
9945,Маки,СМВНХЯ,, , ,,,,,,13.10.1999 10:43,12.10.2000 10:43,9,,0.0,0.0,
