actor_id,first_name,last_name,last_update
70,МИХЕЛЛ,MCCONAUGHEY,2006-02-15T03:34:33
71,ADAM,ГАРАНТИЯ,2006-02-15T03:34:33
73,Гэри,ПЕНН,2006-02-15T03:34:33
74,МИЛЛА,КИТЕЛЬ,2006-02-15T03:34:33
75,БЕРТ,ѕосей,2006-02-15T03:34:33
77,Кэри,MCCONAUGHEY,2006-02-15T03:34:33
78,ГРУХО,СИНАТРА,2006-02-15T03:34:33
84,ДЖАМЕС,ПИТТ,2006-02-15T03:34:33
85,МЕНЬШИНСТВА,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
87,ИСПАНТ,УПАКОВКА,2006-02-15T03:34:33
88,КЕННЕТ,ПЭКИ,2006-02-15T03:34:33
89,ЧАРЛИЗ,Денч,2006-02-15T03:34:33
93,ЭЛЕН,ПРЕСЛЕДОВАНИЯ,2006-02-15T03:34:33
96,ЖЕНЕ,УИЛЛИС,2006-02-15T03:34:33
97,МГЭ,ХАЙК,2006-02-15T03:34:33
98,КРИС,БРИДЖЕТЫ,2006-02-15T03:34:33
103,МАТФЕЯ,ЛЕГКО,2006-02-15T03:34:33
105,СИДНИ,РУКОВОДЯЩИЙ СТРУКТУР,2006-02-15T03:34:33
106,ГРУХО,УНИЧТОЖЕНИЕ,2006-02-15T03:34:33
108,ВАРРЕН,Ноль,2006-02-15T03:34:33
109,СИЛВЕШЬ,ДЕРН,2006-02-15T03:34:33
112,РУССЕЛЛ,СВОБОДЫ,2006-02-15T03:34:33
114,МОРГАН,MCDORMAND,2006-02-15T03:34:33
116,ДАН,ПРЕВЫШЕНИЕ,2006-02-15T03:34:33
117,УСТРОЙСТВА,Трейси,2006-02-15T03:34:33
118,КУБА,ВСЕГО,2006-02-15T03:34:33
120,ПЕНЕЛОП,МОНРО,2006-02-15T03:34:33
126,ДВИГАТЕЛЕЙ,Томей,2006-02-15T03:34:33
131,ДЖАН,ЯКМАН,2006-02-15T03:34:33
135,РИТА,РЕЙНОЛДЫ,2006-02-15T03:34:33
138,ИЗЛОЖЕНИЕ,УБН,2006-02-15T03:34:33
139,ЭВАН,ДОРОЖНОЕ ДВИЖЕНИЕ,2006-02-15T03:34:33
141,КИТ,ХАРРИС,2006-02-15T03:34:33
143,RIVER,ГОРОД,2006-02-15T03:34:33
144,Анхела,СЛЕДУЕТ,2006-02-15T03:34:33
146,АЛЬБЕРТ,ДЖОХАНСОН,2006-02-15T03:34:33
147,ЧЕТВЕРТЫЙ,ВИНСЛЕТ,2006-02-15T03:34:33
150,ДЖЕЙН,Ноль,2006-02-15T03:34:33
152,Бен,ХАРРИС,2006-02-15T03:34:33
155,ИАН,ТАНДИ,2006-02-15T03:34:33
157,ГРЕТА,МАЛЬДЕН,2006-02-15T03:34:33
161,ХАРРИ,Надежда,2006-02-15T03:34:33
162,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,КИЛМЕР,2006-02-15T03:34:33
163,КРИСТОФЕР,ЗАХОД,2006-02-15T03:34:33
164,Гумфри,УИЛЛИС,2006-02-15T03:34:33
166,НИК,ДЕГЕНЕРЫ,2006-02-15T03:34:33
167,ЛАВЕНСТВО,БОЛЛОК,2006-02-15T03:34:33
169,КЕННЕТ,Хозяин,2006-02-15T03:34:33
170,МЕНА,ХОППЕР,2006-02-15T03:34:33
174,Майкл,БЕНИНГ,2006-02-15T03:34:33
175,УИЛЬЯМ,ХАКМАН,2006-02-15T03:34:33
176,Джон,ШАЙ,2006-02-15T03:34:33
178,ЛИЗА,МОНРО,2006-02-15T03:34:33
180,ДЖЕФФ,СЛУЧАЙ,2006-02-15T03:34:33
181,МАТФЕЯ,КАРРИ,2006-02-15T03:34:33
182,ДЕББИ,АКРОИД,2006-02-15T03:34:33
184,Гумфри,ГАРЛАНД,2006-02-15T03:34:33
186,ЮЛИЯ,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
188,РАК,ДУКАКИС,2006-02-15T03:34:33
189,КУБА,Драгоценности,2006-02-15T03:34:33
190,Аудрий,Бэйли,2006-02-15T03:34:33
193,БЕРТ,ТЕМПЛЕ,2006-02-15T03:34:33
194,МИРИЛ,ВСЕГО,2006-02-15T03:34:33
195,ДЖЕЙН,СЛУЧАЙ,2006-02-15T03:34:33
197,РЕС,ЗАХОД,2006-02-15T03:34:33
198,Мэри,КИТЕЛЬ,2006-02-15T03:34:33
200,ТХОРА,ТЕМПЛЕ,2006-02-15T03:34:33
