address_id,address,address2,district,city_id,postal_code,phone,last_update
320,"Бульвар Любумбаши, 1542",,Тель-Авив,57,62472,508800331065,2006-02-15 03:45:30
323,"Иваки-дори, 1769",,Куйавско-Поморское воеводство,97,25787,556100547674,2006-02-15 03:45:30
324,1145 Виленский особняк,,Мексика,451,73170,674805712553,2006-02-15 03:45:30
341,Вейфанг Авеню,,Утар-Прадеш,427,15643,869507847714,2006-02-15 03:45:30
346,Проспект 1217 Конотоп,,Гелдерланд,151,504,718917251754,2006-02-15 03:45:30
349,"Эскобар-драйв, 1516",,Тонгатуа,370,46069,64536069371,2006-02-15 03:45:30
356,Бейра Луп 1378,,Красноярск,597,40792,840957664136,2006-02-15 03:45:30
358,1698 Саутпорт Лоу,,Хидальго,393,49009,754358349853,2006-02-15 03:45:30
359,519 Нери Манор,,Сан-Паулу,461,37650,764680915323,2006-02-15 03:45:30
363,"Берн-плейс, 604",,Джхарканд,429,5373,620719383725,2006-02-15 03:45:30
370,1565 Тангайл Мэнор,,Окинава,377,45750,634445428822,2006-02-15 03:45:30
373,Улица Мирадж 1922,,Эсфахан,356,13203,320471479776,2006-02-15 03:45:30
375,Путь 1049 Матаморос-плейс,,Карнатака,191,69640,960505250340,2006-02-15 03:45:30
381,Манор 1618 Оломоуц,,Курган,285,26385,96846695220,2006-02-15 03:45:30
388,Бульвар Хунко 368,,Намибе,360,17165,106439158941,2006-02-15 03:45:30
398,Улица Лапу-Лапу 954,,Москва,278,8816,737229003916,2006-02-15 03:45:30
403,1190 0 Место,,Риу-Гранди-ду-Сул,44,10417,841876514789,2006-02-15 03:45:30
406,454 Патiala Лейн,,Фукусима,276,13496,794553031307,2006-02-15 03:45:30
416,Парквей 1445 Кармен,,Западная Ява,117,70809,598912394463,2006-02-15 03:45:30
421,Арекибо-луп,,Синд,134,94018,15273765306,2006-02-15 03:45:30
425,Аvenue 1866 аль-Катиф,,Калифорния,155,89420,546793516940,2006-02-15 03:45:30
427,"Пляжная аллея 1557, Капе-Корал",,Хубэй,293,46875,368284120423,2006-02-15 03:45:30
429,Манор 1269 Ботошани,,Гуанчжоу,468,47394,736517327853,2006-02-15 03:45:30
440,722 Бредфорд Лейн,,Шаньдун,249,90920,746251338300,2006-02-15 03:45:30
443,"Путь Корла, 1836",,Коппербелт,272,55405,689681677428,2006-02-15 03:45:30
446,Шимоносэки дри 1924-га,,Батна,59,52625,406784385440,2006-02-15 03:45:30
450,"Улица Тамбарам, 203",,Буенос-Айрес,161,73942,411549550611,2006-02-15 03:45:30
453,319 Spring-ов-лоп,,Байер,160,99552,72524459905,2006-02-15 03:45:30
460,Путь 659 бульвара Гатино,,Ла-Пас,153,28587,205524798287,2006-02-15 03:45:30
482,"Путь Наала-Порту, 808",,Англия,500,41060,553452430707,2006-02-15 03:45:30
484,Бульвар Пхеньяна No98,,Охайо,11,88749,191958435142,2006-02-15 03:45:30
493,Улица Мандалуйонг 184,,Баха-Калифорния-Сур,288,94239,488425406814,2006-02-15 03:45:30
508,496 Целая драйв,,Нагано,552,90797,759586584889,2006-02-15 03:45:30
517,Улица Уруапан 548,,Онтарио,312,35653,879347453467,2006-02-15 03:45:30
526,Пресния 617,,Кьях Хоа,366,94707,574973479129,2006-02-15 03:45:30
538,улица Ливорно 1817,,Кьях Хоа,100,79401,478380208348,2006-02-15 03:45:30
540,Алльє-де-Соль 949,,Утар-Прадеш,24,67521,122981120653,2006-02-15 03:45:30
543,43 Виленский Дворик,,Кольорадо,42,79814,484500282381,2006-02-15 03:45:30
548,1658 Куманский حلقه,,Южный Суматра,396,51309,784907335610,2006-02-15 03:45:30
555,Путь Джалиба Шейх-парквей,,Галисия,459,77642,84794532510,2006-02-15 03:45:30
570,415 Пуна Авеню,,Шаньдун,580,44274,203202500108,2006-02-15 03:45:30
586,951 пружинная улица,,Центральный Минданао,219,96115,165164761435,2006-02-15 03:45:30
593,Бул. Занзибар 1402,,Гуанахуато,106,71102,387448063440,2006-02-15 03:45:30
603,Бульвар Кьемеса 1103,,Пиура,503,52137,644021380889,2006-02-15 03:45:30
