member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2096,ПЛАНИРОВАНИЕ,ЙВИН,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,4,,0.0,0.0,
2303,ПОЛИТИЧЕСКИЙ,VGQCNJHEILWSH,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,6,,0.0,0.0,
2396,Дорр,QGWNHDBR,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,3,,0.0,0.0,
2505,ИНФАНТЕ,TRXNLQYFNQZO,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,8,,0.0,0.0,
2663,КАХМАНН,HMPNPUIGLLDEHP,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,6,,0.0,0.0,
2703,ДОЛЖНА,CXRSPVNQMPUGLLL,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,7,,0.0,0.0,
2788,ФЛОРИНИ,МЯС-ФАБЫК,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,4,,0.0,0.0,
2893,Уходи.,BPYJV,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,9,150.0,0.0,0.0,
3051,ИНФАНТЕ,ЛЖЖЖГИДДАФ,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,3,390.0,0.0,0.0,
3057,ПОЛИТИЧЕСКИЙ,ЯКСОПКУМЫННВПЛ,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,9,433.0,0.0,0.0,
3461,ЧЭН,JDBRCQFC,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,6,,0.0,0.0,
3779,ИНФАНТЕ,LNFEYKJWGPFNVJ,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,8,473.0,0.0,0.0,
3792,VANN,VGJHCLOAJU,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,,0.0,0.0,
3800,Дорр,ЛИУТБККККУБИЗМ,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,,0.0,0.0,
3900,ЖУККЕР,BBQCRNXMEIIJM,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,9,476.0,0.0,0.0,
4293,ЧЭН,BLPSZQXIZOBETY,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,8,,0.0,0.0,
4551,И ЛЮДЬМОЙ,ЭБИТОВЫЙ ЖИКРИКР,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,7,,0.0,0.0,
4583,Уходи.,УФЛЕРГ-ЙФШВМГК,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,9,,0.0,0.0,
4609,Уходи.,ИВОГУДЖФ,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4846,ДЖОНЫ,MMSRHOZQWDFLMX,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,4,,0.0,0.0,
4883,ЮНАКЛЕТ,IKUBBHSMBHWR,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,8,369.0,0.0,0.0,
4903,ПОЛИТИЧЕСКИЙ,LDVIFTVYVXQ,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,5,,0.0,0.0,
5004,ЛИНГ,СРЕДА,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,3,,0.0,0.0,
5140,РЬЯН,HDEJWJXLMOQ,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,9,,0.0,0.0,
5155,Уходи.,QOMPI,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,199.0,0.0,0.0,
5185,КАХМАНН,PICOSDSGVD,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,3,,0.0,0.0,
5579,ПОЛИТИЧЕСКИЙ,ERQC,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,7,,0.0,0.0,
5826,БАРР,APDVZUEBBPU,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,6,,0.0,0.0,
6111,И ЛЮДЬМОЙ,НРС,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,2,,0.0,0.0,
6422,ЖУККЕР,FIYQJFVFZVGSIZ,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,5,,0.0,0.0,
6488,НЕЛСОН,СКАВКТКТХМНДМПЖ,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,8,,0.0,0.0,
6514,НЕЛСОН,XDYESCPXTyRBN,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,7,,0.0,0.0,
6589,КАХМАНН,ZZXWAQYMJGL,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,7,,0.0,0.0,
6781,ЮНАКЛЕТ,СНИКИБСЖИТКСТЛК,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,2,,0.0,0.0,
6900,ДЖОНЫ,WBVQUN,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,6,,0.0,0.0,
7272,РЬЯН,ТОУБИБ,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,7,212.0,0.0,0.0,
7398,НЕЛСОН,NQURVZXHMK,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,7,,0.0,0.0,
7547,Уходи.,CRGENXMGJWBNDO,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,8,,0.0,0.0,
7997,ПОЛИТИЧЕСКИЙ,PMZVPORMFMFMFMSE,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,7,,0.0,0.0,
8046,ЛИНГ,WMQJGCYPRSZUD,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,4,423.0,0.0,0.0,
8122,ДЖОНЫ,GVBELOGHLXHKMF,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,6,,0.0,0.0,
8259,КВИНТ,ОКРУЖАЮЩАЯ СВЯЗЬ,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8268,ЖУККЕР,СДЮФА,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8427,ЧЭН,AMNTSDXWEGFRB,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,5,461.0,0.0,0.0,
8514,ЛИНГ,FLECXONXSMWFB,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,2,,0.0,0.0,
8808,ТОЛСКИЙ,КОСЛХ,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,8,208.0,0.0,0.0,
8976,ФЛОРИНИ,KUIFRXESERUB,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,2,477.0,0.0,0.0,
9124,ХАВЬЕР,DUVTSPFDPTVUQD,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,7,,0.0,0.0,
9139,МАКАИ,HJKBFAWMXPIMUG,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,8,,0.0,0.0,
9723,ДОЛЖНА,XXTPRIEZHUDC,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,5,,0.0,0.0,
9756,ФЛОРИНИ,ЗОАГУГУЙЗГК,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,3,,0.0,0.0,
9931,ДОЛЖНА,JLSXHPIRIMMXY,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,4,,0.0,0.0,
