member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
4880,RYAN,GCPXQLTCHS,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,6,,0.0,0.0,
4991,YEONG,FOJWQHK,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,4,,0.0,0.0,
5038,TOLSKY,NHMUJ,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,6,37.0,0.0,0.0,
5097,ANDERSON,DZQMDP,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,3,,0.0,0.0,
5340,JONES,VKLOIZB,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,8,,0.0,0.0,
5452,RYAN,BBPDSGV,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,2,471.0,0.0,0.0,
5476,PAYNTER,YNSLCYRFZFJQLY,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,6,,0.0,0.0,
5543,EFLIN,IJSQVMXZFQRBMN,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,9,,0.0,0.0,
5938,JONES,GEWXR,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,2,,0.0,0.0,
5965,KAHRMANN,YUSSYSTUSDPKOR,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,4,,0.0,0.0,
6182,TOLSKY,OLJMWXHBWGRNYN,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,2,,0.0,0.0,
6242,BARR,XPUHMXDOGIKDY,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,,0.0,0.0,
6244,DORR,FQFERXXYDMMUAP,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,165.0,0.0,0.0,
6318,ZUCKER,LUYPKUIWTAY,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,9,449.0,0.0,0.0,
6333,OLPHANT,MUHXEQC,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,3,,0.0,0.0,
6358,NELSON,KSEYYP,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,5,,0.0,0.0,
6391,UNAKLET,QGMGYEOQZEMVT,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,7,402.0,0.0,0.0,
6627,WOLFMULE,WMFB,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,7,,0.0,0.0,
6908,RYAN,WXMGULJS,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,8,,0.0,0.0,
6946,DORR,VJCTEJTTWBBLTV,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,6,,0.0,0.0,
6977,INFANTE,PQLC,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,4,372.0,0.0,0.0,
7105,GOHAN,QXLNFSGF,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,7,,0.0,0.0,
7134,JONES,OYWZVKNBBEUBHT,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,2,,0.0,0.0,
7213,KAHRMANN,ENYUHOHAYCOWSU,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,6,,0.0,0.0,
7406,VANN,NHWWQLMSOKHCE,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,8,491.0,0.0,0.0,
7518,DORR,GCJPHTWWCYFGJZ,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,2,,0.0,0.0,
7519,EFLIN,NVXG,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,2,,0.0,0.0,
7565,YEONG,FNVPBWISTPYVJG,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,6,,0.0,0.0,
7714,RYAN,JNY,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,2,499.0,0.0,0.0,
7848,VANN,WOIGCXURXKYJCE,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,4,216.0,0.0,0.0,
8068,HAHN,XFHIUYGRCOYUTH,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,5,,0.0,0.0,
8082,VANN,XXZTZFQR,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,9,,0.0,0.0,
8127,OLPHANT,CDFGOGEHUSYXWT,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,6,,0.0,0.0,
8143,EFLIN,KGKMRQPJQI,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,3,,0.0,0.0,
8450,ZUCKER,DVCLV,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,2,,0.0,0.0,
8573,STEIN,PGSSEFCHNKMOY,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,2,,0.0,0.0,
8588,HAHN,KIVGNOWQ,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,7,,0.0,0.0,
8620,NELSON,RVGX,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,5,,0.0,0.0,
8683,YEONG,DNWVKWVIYGDHRN,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,5,,0.0,0.0,
8750,NELSON,CYWUJQJOSQ,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,3,,0.0,0.0,
8771,INFANTE,CEIKTYNCELRSZF,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,8,,0.0,0.0,
8850,JONES,JHFHHMEMHMGP,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,6,426.0,0.0,0.0,
8877,KAHRMANN,PKWPKCBONLEYJD,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,8,,0.0,0.0,
8886,TOLSKY,HXOVTUINI,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,2,,0.0,0.0,
8901,INFANTE,AQLR,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,4,,0.0,0.0,
8937,STEIN,HWXMEM,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,7,,0.0,0.0,
8957,MAKAI,JCOJVUFT,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,7,,0.0,0.0,
9012,PAYNTER,HVMMTQFQEKF,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,2,,0.0,0.0,
9053,EFLIN,JSMWCJMSQ,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,4,,0.0,0.0,
9090,PAYNTER,VWTKCOVSYBBXJE,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,8,,0.0,0.0,
9131,EFLIN,YRU,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,9,,0.0,0.0,
9178,ZUCKER,KESUHBDTAPPTYM,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,9,,0.0,0.0,
9246,PAYNTER,FZEIXVMGC,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,7,,0.0,0.0,
9264,HAHN,YSRTBTWXGWPOAJ,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,3,,0.0,0.0,
9267,KAHRMANN,QLASUYM,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,2,,0.0,0.0,
9290,HAHN,NSYMPKDSXLSGFE,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,2,210.0,0.0,0.0,
9318,JONES,HLXIRORNCTLKCV,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,6,,0.0,0.0,
9353,STEIN,WRFXKIJYVUHYWR,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,8,,0.0,0.0,
9417,EFLIN,YJNM,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,6,109.0,0.0,0.0,
9418,FLORINI,MDNQTLKZTXWYIV,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,5,,0.0,0.0,
9588,TOLSKY,DUJQY,, , ,,,,,,1999-10-13T10:43:32,2000-10-12T10:43:32,3,,0.0,0.0,
9604,JONES,LSMVBVHUWXABZJ,, , ,,,,,,1999-10-13T10:43:32,2000-10-12T10:43:32,9,,0.0,0.0,
9618,XAVIER,RAWKQMI,, , ,,,,,,1999-10-13T10:43:32,2000-10-12T10:43:32,6,,0.0,0.0,
9690,RYAN,PDJIIEPLKPLZRG,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,4,,0.0,0.0,
9743,STEIN,CVNHVIYTZSYMDR,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,9,,0.0,0.0,
9788,LING,EUEZZNUDBRHFHL,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,5,160.0,0.0,0.0,
9816,NELSON,BGBVRMAEQGN,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,6,376.0,0.0,0.0,
9833,EFLIN,HGIIWYJZFQQUNU,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,5,,0.0,0.0,
9838,JONES,UGLTGKONOQAHLE,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,6,,0.0,0.0,
9871,QUINT,YSOAWVTYCUWV,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,3,,0.0,0.0,
9884,DORR,XLGWVMKQNRGPDS,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,3,297.0,0.0,0.0,
9940,HAHN,VLWQZXV,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,3,,0.0,0.0,
385,UNAKLET,YFQTHWNDBDGD,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,6,,0.0,0.0,
927,QUINT,MUIFVSQGIOFNBE,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,8,,0.0,0.0,
933,WOLFMULE,HCGBUPXXOXLGTR,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,2,,0.0,0.0,
1455,YEONG,BQZMC,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,4,,0.0,0.0,
1543,INFANTE,HSHWKYXVF,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,5,,0.0,0.0,
1581,UNAKLET,TBXHNKCOPURFO,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,3,,0.0,0.0,
1694,DORR,PEFCGPKAK,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,5,,0.0,0.0,
1719,CHEN,NMRQXQSIVTENFF,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,7,,0.0,0.0,
1928,DORR,PTMBIEHLJKZVHO,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,6,,0.0,0.0,
1942,RYAN,DPVKJJZWJFEWUK,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,3,,0.0,0.0,
1975,YEONG,WUVWWKCXDEVMPY,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,8,,0.0,0.0,
2023,UNAKLET,IXPMCGGKBVSSNQ,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,6,,0.0,0.0,
