address_id,address,address2,district,city_id,postal_code,phone,last_update
205,68 Molodetno Manor,,Nordrhein-Westfalen,575,4662,146640639760,2006-02-15T03:45:30
210,1304 s-Hertogenbosch Way,,Santa Catarina,83,10925,90336226227,2006-02-15T03:45:30
211,850 Salala Loop,,Kitaa,371,10800,403404780639,2006-02-15T03:45:30
240,1479 Rustenburg Boulevard,,Southern Tagalog,527,18727,727785483194,2006-02-15T03:45:30
248,582 Papeete Loop,,Central Visayas,294,27722,569868543137,2006-02-15T03:45:30
260,127 Iwakuni Boulevard,,Central Luzon,192,20777,987442542471,2006-02-15T03:45:30
273,1519 Ilorin Place,,Kerala,395,49298,357445645426,2006-02-15T03:45:30
274,920 Kumbakonam Loop,,California,446,75090,685010736240,2006-02-15T03:45:30
283,457 Tongliao Loop,,Bursa,222,56254,880756161823,2006-02-15T03:45:30
300,661 Chisinau Lane,,Pietari,274,8856,816436065431,2006-02-15T03:45:30
302,922 Vila Velha Loop,,Maharashtra,9,4085,510737228015,2006-02-15T03:45:30
311,715 So Bernardo do Campo Lane,,Kedah,507,84804,181179321332,2006-02-15T03:45:30
320,1542 Lubumbashi Boulevard,,Tel Aviv,57,62472,508800331065,2006-02-15T03:45:30
323,1769 Iwaki Lane,,Kujawsko-Pomorskie,97,25787,556100547674,2006-02-15T03:45:30
324,1145 Vilnius Manor,,Mxico,451,73170,674805712553,2006-02-15T03:45:30
341,1920 Weifang Avenue,,Uttar Pradesh,427,15643,869507847714,2006-02-15T03:45:30
346,1217 Konotop Avenue,,Gelderland,151,504,718917251754,2006-02-15T03:45:30
349,1516 Escobar Drive,,Tongatapu,370,46069,64536069371,2006-02-15T03:45:30
356,1378 Beira Loop,,Krasnojarsk,597,40792,840957664136,2006-02-15T03:45:30
358,1698 Southport Loop,,Hidalgo,393,49009,754358349853,2006-02-15T03:45:30
359,519 Nyeri Manor,,So Paulo,461,37650,764680915323,2006-02-15T03:45:30
363,604 Bern Place,,Jharkhand,429,5373,620719383725,2006-02-15T03:45:30
370,1565 Tangail Manor,,Okinawa,377,45750,634445428822,2006-02-15T03:45:30
373,1922 Miraj Way,,Esfahan,356,13203,320471479776,2006-02-15T03:45:30
375,1049 Matamoros Parkway,,Karnataka,191,69640,960505250340,2006-02-15T03:45:30
381,1618 Olomouc Manor,,Kurgan,285,26385,96846695220,2006-02-15T03:45:30
388,368 Hunuco Boulevard,,Namibe,360,17165,106439158941,2006-02-15T03:45:30
398,954 Lapu-Lapu Way,,Moskova,278,8816,737229003916,2006-02-15T03:45:30
403,1190 0 Place,,Rio Grande do Sul,44,10417,841876514789,2006-02-15T03:45:30
406,454 Patiala Lane,,Fukushima,276,13496,794553031307,2006-02-15T03:45:30
416,1445 Carmen Parkway,,West Java,117,70809,598912394463,2006-02-15T03:45:30
421,966 Arecibo Loop,,Sind,134,94018,15273765306,2006-02-15T03:45:30
425,1866 al-Qatif Avenue,,California,155,89420,546793516940,2006-02-15T03:45:30
427,1557 Cape Coral Parkway,,Hubei,293,46875,368284120423,2006-02-15T03:45:30
429,1269 Botosani Manor,,Guangdong,468,47394,736517327853,2006-02-15T03:45:30
440,722 Bradford Lane,,Shandong,249,90920,746251338300,2006-02-15T03:45:30
443,1836 Korla Parkway,,Copperbelt,272,55405,689681677428,2006-02-15T03:45:30
446,1924 Shimonoseki Drive,,Batna,59,52625,406784385440,2006-02-15T03:45:30
450,203 Tambaram Street,,Buenos Aires,161,73942,411549550611,2006-02-15T03:45:30
453,319 Springs Loop,,Baijeri,160,99552,72524459905,2006-02-15T03:45:30
460,659 Gatineau Boulevard,,La Paz,153,28587,205524798287,2006-02-15T03:45:30
482,808 Naala-Porto Parkway,,England,500,41060,553452430707,2006-02-15T03:45:30
484,98 Pyongyang Boulevard,,Ohio,11,88749,191958435142,2006-02-15T03:45:30
493,184 Mandaluyong Street,,Baja California Sur,288,94239,488425406814,2006-02-15T03:45:30
508,496 Celaya Drive,,Nagano,552,90797,759586584889,2006-02-15T03:45:30
517,548 Uruapan Street,,Ontario,312,35653,879347453467,2006-02-15T03:45:30
526,617 Klerksdorp Place,,Khanh Hoa,366,94707,574973479129,2006-02-15T03:45:30
538,1817 Livorno Way,,Khanh Hoa,100,79401,478380208348,2006-02-15T03:45:30
540,949 Allende Lane,,Uttar Pradesh,24,67521,122981120653,2006-02-15T03:45:30
543,43 Vilnius Manor,,Colorado,42,79814,484500282381,2006-02-15T03:45:30
548,1658 Cuman Loop,,Sumatera Selatan,396,51309,784907335610,2006-02-15T03:45:30
555,1764 Jalib al-Shuyukh Parkway,,Galicia,459,77642,84794532510,2006-02-15T03:45:30
570,415 Pune Avenue,,Shandong,580,44274,203202500108,2006-02-15T03:45:30
586,951 Springs Lane,,Central Mindanao,219,96115,165164761435,2006-02-15T03:45:30
593,1402 Zanzibar Boulevard,,Guanajuato,106,71102,387448063440,2006-02-15T03:45:30
603,1103 Quilmes Boulevard,,Piura,503,52137,644021380889,2006-02-15T03:45:30
