member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
7135,KAHRMANN,ZHSGAFNMRPSYCD,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,9,,0.0,0.0,
7223,UNAKLET,NNILTFGMUIWEHG,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,9,,0.0,0.0,
7363,EFLIN,WSGR,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,5,486.0,0.0,0.0,
7391,GOHAN,KSSNWKEGUZD,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,6,,0.0,0.0,
7478,PAYNTER,RMSPEEHUSUSPWA,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,2,,0.0,0.0,
7562,VANN,THGELCUVWUQKQU,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,5,,0.0,0.0,
7584,RYAN,YSKP,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7600,HAHN,IUUBX,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,6,,0.0,0.0,
7649,EFLIN,BEVWRJRTNBKRUT,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,6,,0.0,0.0,
7677,GOHAN,YVPQDDDQFCPJJS,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,6,,0.0,0.0,
7707,KAHRMANN,SZJHXXXKF,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,3,488.0,0.0,0.0,
7768,TOLSKY,RTARRMIQSWJLC,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,5,,0.0,0.0,
7807,GOHAN,TKNURUO,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,6,,0.0,0.0,
7849,WOLFMULE,IIDBTJOJWXJPUY,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,7,,0.0,0.0,
7856,DORR,WTXPMQPOUBUDML,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,2,,0.0,0.0,
7867,OLPHANT,DJJJBAY,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,8,,0.0,0.0,
7884,FLORINI,UYTWTHPQSVGXKH,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,3,,0.0,0.0,
7925,UNAKLET,TKDNFHZPVF,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,4,,0.0,0.0,
8035,ANDERSON,VZVTROPSZTIGTV,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,5,37.0,0.0,0.0,
8220,DORR,QYFSGJQBSRCHQN,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8236,TOLSKY,WXWNNHJRGUF,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,9,,0.0,0.0,
8244,BARR,MUROCUMOCVOUGP,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,7,,0.0,0.0,
8270,BARR,QFGMRIZSQUIHWP,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,5,,0.0,0.0,
8408,JONES,NGOMXWTENNYDGY,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,3,,0.0,0.0,
8490,NELSON,OYMIJOLUBMHBHW,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,3,,0.0,0.0,
8602,VANN,MENWIUMLGCVPVY,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,5,,0.0,0.0,
8738,BARR,IPOJH,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,6,,0.0,0.0,
