actor_id,first_name,last_name,last_update
92,KIRSTEN,AKROYD,2006-02-15T03:34:33
93,ELLEN,PRESLEY,2006-02-15T03:34:33
96,GENE,WILLIS,2006-02-15T03:34:33
97,MEG,HAWKE,2006-02-15T03:34:33
98,CHRIS,BRIDGES,2006-02-15T03:34:33
99,JIM,MOSTEL,2006-02-15T03:34:33
101,SUSAN,DAVIS,2006-02-15T03:34:33
103,MATTHEW,LEIGH,2006-02-15T03:34:33
104,PENELOPE,CRONYN,2006-02-15T03:34:33
105,SIDNEY,CROWE,2006-02-15T03:34:33
108,WARREN,NOLTE,2006-02-15T03:34:33
109,SYLVESTER,DERN,2006-02-15T03:34:33
115,HARRISON,BALE,2006-02-15T03:34:33
116,DAN,STREEP,2006-02-15T03:34:33
117,RENEE,TRACY,2006-02-15T03:34:33
119,WARREN,JACKMAN,2006-02-15T03:34:33
124,SCARLETT,BENING,2006-02-15T03:34:33
125,ALBERT,NOLTE,2006-02-15T03:34:33
126,FRANCES,TOMEI,2006-02-15T03:34:33
129,DARYL,CRAWFORD,2006-02-15T03:34:33
131,JANE,JACKMAN,2006-02-15T03:34:33
132,ADAM,HOPPER,2006-02-15T03:34:33
134,GENE,HOPKINS,2006-02-15T03:34:33
136,ED,MANSFIELD,2006-02-15T03:34:33
138,LUCILLE,DEE,2006-02-15T03:34:33
139,EWAN,GOODING,2006-02-15T03:34:33
141,CATE,HARRIS,2006-02-15T03:34:33
142,JADA,RYDER,2006-02-15T03:34:33
149,RUSSELL,TEMPLE,2006-02-15T03:34:33
151,GEOFFREY,HESTON,2006-02-15T03:34:33
153,MINNIE,KILMER,2006-02-15T03:34:33
154,MERYL,GIBSON,2006-02-15T03:34:33
157,GRETA,MALDEN,2006-02-15T03:34:33
158,VIVIEN,BASINGER,2006-02-15T03:34:33
159,LAURA,BRODY,2006-02-15T03:34:33
160,CHRIS,DEPP,2006-02-15T03:34:33
161,HARVEY,HOPE,2006-02-15T03:34:33
162,OPRAH,KILMER,2006-02-15T03:34:33
163,CHRISTOPHER,WEST,2006-02-15T03:34:33
166,NICK,DEGENERES,2006-02-15T03:34:33
176,JON,CHASE,2006-02-15T03:34:33
177,GENE,MCKELLEN,2006-02-15T03:34:33
179,ED,GUINESS,2006-02-15T03:34:33
182,DEBBIE,AKROYD,2006-02-15T03:34:33
183,RUSSELL,CLOSE,2006-02-15T03:34:33
185,MICHAEL,BOLGER,2006-02-15T03:34:33
187,RENEE,BALL,2006-02-15T03:34:33
189,CUBA,BIRCH,2006-02-15T03:34:33
191,GREGORY,GOODING,2006-02-15T03:34:33
192,JOHN,SUVARI,2006-02-15T03:34:33
193,BURT,TEMPLE,2006-02-15T03:34:33
194,MERYL,ALLEN,2006-02-15T03:34:33
198,MARY,KEITEL,2006-02-15T03:34:33
199,JULIA,FAWCETT,2006-02-15T03:34:33
