address_id,address,address2,district,city_id,postal_code,phone,last_update
137,261 Сент-Луисский путь,,Коауила де Сарагоса,541,83401,321944036800,2006-02-15T03:45:30
138,765 Саутгемптон Драйв,,&lt; &lt; Аль-Каида &gt; &gt;,421,4285,23712411567,2006-02-15T03:45:30
139,943 Авеню в Йоханнесбурге,,Махараштра,417,5892,90921003005,2006-02-15T03:45:30
140,788 Атинская улица,,Карнатака,211,81691,146497509724,2006-02-15T03:45:30
142,1587 Sullana Lane,,Внутренняя Монголия,207,85769,468060467018,2006-02-15T03:45:30
143,1029 Дазерзинскский поместье,,Иньлин,542,57519,33173584456,2006-02-15T03:45:30
145,928 Jaffna Loop,,Хиросима,172,93762,581852137991,2006-02-15T03:45:30
148,1027 поместье Сонгхла,,Минск,340,30861,563660187896,2006-02-15T03:45:30
156,1963 год Москва,,Ассам,354,64863,761379480249,2006-02-15T03:45:30
166,1740 Le Mans Loop,,Платежи за обучение в Луаре,297,22853,168476538960,2006-02-15T03:45:30
179,431 Сянтан Авеню,,Керала,18,4854,230250973122,2006-02-15T03:45:30
180,757 Рустенбургская авеню,,Скикда,483,89668,506134035434,2006-02-15T03:45:30
181,146 Йоханнесбургский путь,,Тамаулипас,330,54132,953689007081,2006-02-15T03:45:30
182,1891 Бульвар Рижао,,"Итак, Пауло",456,47288,391065549876,2006-02-15T03:45:30
193,891 Нови Садовый поместье,,Онтарио,383,5379,247646995453,2006-02-15T03:45:30
194,605 Рио Кларо Парквей,,Табора,513,49348,352469351088,2006-02-15T03:45:30
195,1077 Сан-Фелипе де Пуэрто-Плата Плейс,,Ростов-на-Дону,369,65387,812824036424,2006-02-15T03:45:30
196,9 Сан-Мигель де Тукумн,,Уттар-Прадеш,169,90845,956188728558,2006-02-15T03:45:30
197,447 Surakarta Loop,,Ньянза,271,10428,940830176580,2006-02-15T03:45:30
199,1792 Валье-де-ла-Паскуа,,Нордрхейн-Вестфален,477,15540,419419591240,2006-02-15T03:45:30
208,1215 Пхеньянский паркуэй,,Усак,557,25238,646237101779,2006-02-15T03:45:30
209,1679 улица Антофагаста,,Альто Паран,122,86599,905903574913,2006-02-15T03:45:30
210,1304 с-гертогенбошский путь,,Санта-Катарина,83,10925,90336226227,2006-02-15T03:45:30
216,660 Бульвар Джедды,,Вашингтон,65,25053,168758068397,2006-02-15T03:45:30
225,Улица Гингуг 1926 года,,Сисилия,511,22824,469738825391,2006-02-15T03:45:30
226,810 Бульвар &quot; Палгат &quot; ( &quot; Палаккад &quot; ),,Ярославл,235,73431,516331171356,2006-02-15T03:45:30
227,1820 Maring Parkway,,Пенджаб,324,88307,99760893676,2006-02-15T03:45:30
233,356 Оломоуцкий поместье,,Гоис,26,93323,22326410776,2006-02-15T03:45:30
235,954 Кимчон Площадь,,Западный Бенгали,559,42420,541327526474,2006-02-15T03:45:30
242,1964 год Помещение в Гийне,,Карнатака,473,14408,918119601885,2006-02-15T03:45:30
244,1148 Саарбркен Парквэй,,Фукусима,226,1921,137773001988,2006-02-15T03:45:30
246,1246 Boksburg Parkway,,Хебэй,422,28349,890283544295,2006-02-15T03:45:30
249,300 улица Джунан,,Кёнги,553,81314,890289150158,2006-02-15T03:45:30
251,1473 Changhwa Parkway,,Мксико,124,75933,266798132374,2006-02-15T03:45:30
253,1760 Поместье Ошава,,Тяньцзин,535,38140,56257502250,2006-02-15T03:45:30
258,752 Ondo Loop,,Миядзаки,338,32474,134673576619,2006-02-15T03:45:30
261,51 Ларедо Авеню,,Соревнование,342,68146,884536620568,2006-02-15T03:45:30
264,1027 Банжул Площадь,,Западный Бенгали,197,50390,538241037443,2006-02-15T03:45:30
267,816 Кайенн Парквэй,,Манаб,414,93629,282874611748,2006-02-15T03:45:30
269,446 Кирово-Тепетскская линия,,Осака,203,19428,303967439816,2006-02-15T03:45:30
276,1675 Поместье Сянфана,,Тамилнад,283,11763,271149517630,2006-02-15T03:45:30
277,85 Сан-Фелипе де Пуэрто-Плата Драйв,,Шаньдун,584,46063,170739645687,2006-02-15T03:45:30
281,1944 Bamenda Way,,Мичиган,573,24645,75975221996,2006-02-15T03:45:30
282,556 поместье в Бейбайе,,Ойо и Осун,374,55802,363982224739,2006-02-15T03:45:30
286,1308 Сьюми Луп,,Фуцзянец,175,30657,583021225407,2006-02-15T03:45:30
289,1279 Udine Parkway,,Эдо и Дельта,69,75860,195003555232,2006-02-15T03:45:30
298,44 Наджафабадский путь,,Баскимаа,146,61391,96604821070,2006-02-15T03:45:30
300,661 Кишиневская линия,,Питари,274,8856,816436065431,2006-02-15T03:45:30
303,898 Джининг Лейн,,Pohjois-Pohjanmaa,387,40070,161643343536,2006-02-15T03:45:30
305,41 Эль-Альто Парквей,,Махараштра,398,56883,51917807050,2006-02-15T03:45:30
306,1883 Maykop Lane,,Калининград,254,68469,96110042435,2006-02-15T03:45:30
314,1224 Бульвар &lt; &lt; Хеджутла де Рейес &gt; &gt;,,Ломбардия,91,70923,806016930576,2006-02-15T03:45:30
318,1774 Yound Place,,Хабэй,166,91400,613124286867,2006-02-15T03:45:30
323,1769 Иваки Лейн,,Куджавско-Поморское,97,25787,556100547674,2006-02-15T03:45:30
327,1427 А Коруа (Ла Коруа),,Буэнос-Айрес,45,85799,972574862516,2006-02-15T03:45:30
332,663 бехаиста Бланка Парквей,,Адана,5,33463,834418779292,2006-02-15T03:45:30
341,1920 Вейфан Авеню,,Уттар-Прадеш,427,15643,869507847714,2006-02-15T03:45:30
343,1443 улица Мардан,,Западный мыс,392,31483,231383037471,2006-02-15T03:45:30
347,1293 Nam Dinh Way,,Рорайма,84,71583,697656479977,2006-02-15T03:45:30
355,469 Накхон-Саван-стрит,,Тувассия,531,58866,689199636560,2006-02-15T03:45:30
363,604 Берн Плейс,,Джаркханд,429,5373,620719383725,2006-02-15T03:45:30
366,114 Джалиб ас-Шуйюх Манор,,Центр,585,60440,845378657301,2006-02-15T03:45:30
372,230 Урава Драйв,,Андхра Прадеш,8,2738,166898395731,2006-02-15T03:45:30
373,1922 Miraj Way,,Эсфахан,356,13203,320471479776,2006-02-15T03:45:30
383,686 Доностиа-Сан-Себастин Лейн,,Гуандун,471,97390,71857599858,2006-02-15T03:45:30
393,717 Чанчжоу Лейн,,Южный тагалог,104,21615,426255288071,2006-02-15T03:45:30
395,1337 Mit Gamr Avenue,,Нахон Саван,358,29810,175283210378,2006-02-15T03:45:30
400,1152 цитрусовые высотные поместья,,Аль-Кадариф,15,5239,765957414528,2006-02-15T03:45:30
404,734 Bchar Place,,Пенджаб,375,30586,280578750435,2006-02-15T03:45:30
406,454 Патиала Лейн,,Фукусима,276,13496,794553031307,2006-02-15T03:45:30
407,1346 Mysore Drive,,Бретагн,92,61507,516647474029,2006-02-15T03:45:30
408,990 Etawah Loop,,Тамилнад,564,79940,206169448769,2006-02-15T03:45:30
409,1266 Larredo Parkway,,Сайтама,380,7664,1483365694,2006-02-15T03:45:30
410,88 Нагаонское поместье,,Буэнос-Айрес,524,86868,779461480495,2006-02-15T03:45:30
411,264 поместье Бхимаварам,,Сент-Томас,111,54749,302526949177,2006-02-15T03:45:30
412,1639 Saarbrcken Drive,,Северо-западный,437,9827,328494873422,2006-02-15T03:45:30
419,397 Sunnyvale Avenue,,Гуанахуато,19,55566,680851640676,2006-02-15T03:45:30
426,1661 Abha Drive,,Тамилнад,416,14400,270456873752,2006-02-15T03:45:30
433,1823 Хошиарпур Лейн,,Коми,510,33191,307133768620,2006-02-15T03:45:30
437,1766 Альмиранте Браун Стрит,,Квазулу-Натал,364,63104,617567598243,2006-02-15T03:45:30
446,1924 Shimonoseki Drive,,Батна,59,52625,406784385440,2006-02-15T03:45:30
447,105 Дазерзинскский поместье,,Внутренняя Монголия,540,48570,240776414296,2006-02-15T03:45:30
455,1947 год Паарльский путь,,Центральная Ява,509,23636,834061016202,2006-02-15T03:45:30
456,814 Simferopol Loop,,Синалоа,154,48745,524567129902,2006-02-15T03:45:30
464,76 поместье Керманша,,Эсфахан,423,23343,762361821578,2006-02-15T03:45:30
465,734 Авеню Таншуи,,Каке,170,70664,366776723320,2006-02-15T03:45:30
467,1621 &lt; &lt; Тонльяо авеню &gt; &gt;,,Иркутск,558,22173,209342540247,2006-02-15T03:45:30
469,1872 Тулон Loop,,Охиггинс,428,7939,928809465153,2006-02-15T03:45:30
473,1257 улица Гвадаладжара,,Карнатака,78,33599,195337700615,2006-02-15T03:45:30
474,1469 Плоскость,,Галисия,388,95835,622884741180,2006-02-15T03:45:30
481,1153 Всеобщий путь,,Qubec,179,20336,856872225376,2006-02-15T03:45:30
482,808 Наала-Порто Парквей,,Англия,500,41060,553452430707,2006-02-15T03:45:30
483,632 Усоле-Сиберское Парквей,,Ха Даром,36,73085,667648979883,2006-02-15T03:45:30
491,1789 Сент-Денис Парквей,,Коауила де Сарагоса,4,8268,936806643983,2006-02-15T03:45:30
493,184 Мандалуйонг-стрит,,Нижняя Калифорния,288,94239,488425406814,2006-02-15T03:45:30
499,1954 год Кулун и Новый Кулунский путь,,Чимборасо,434,63667,898559280434,2006-02-15T03:45:30
501,1060 Tandil Lane,,Шаньдун,432,72349,211256301880,2006-02-15T03:45:30
505,519 Brescia Parkway,,Восточная Ява,318,69504,793996678771,2006-02-15T03:45:30
508,496 &lt; &lt; Селайя драйв &gt; &gt;,,Нагано,552,90797,759586584889,2006-02-15T03:45:30
510,48 &lt; &lt; Маракабо &gt; &gt;,,Центральный Лузон,519,1570,82671830126,2006-02-15T03:45:30
529,600 Purnea (Purnia) Avenue,,Нжэ Ан,571,18043,638409958875,2006-02-15T03:45:30
533,556 Ассунсьональный путь,,Могильев,339,35364,338244023543,2006-02-15T03:45:30
534,486 Ондо Парквей,,Бенгела,67,35202,105882218332,2006-02-15T03:45:30
542,193 Бхусавал Площадь,,Кан-вон,539,9750,745267607502,2006-02-15T03:45:30
548,1658 Cuman Loop,,Суматера Селатан,396,51309,784907335610,2006-02-15T03:45:30
557,1407 Pachuca de Soto Place,,Рио-Гранди-ду-Сул,21,26284,380077794770,2006-02-15T03:45:30
558,904 Кларксвилль Драйв,,Чжэцзян,193,52234,955349440539,2006-02-15T03:45:30
564,505 Бульвар Мадюна,,Долносляские,577,97271,970638808606,2006-02-15T03:45:30
565,1741 Хошиарпурский бульвар,,Аль-Шаркия,79,22372,855066328617,2006-02-15T03:45:30
567,1894 Boa Vista Way,,Техас,178,77464,239357986667,2006-02-15T03:45:30
569,1342 Бульвар Абха,,Букарест,95,10714,997453607116,2006-02-15T03:45:30
574,502 &lt; &lt; Манди Бахауддин Парквей &gt; &gt;,,Анзотеги,55,15992,618156722572,2006-02-15T03:45:30
575,1052 Patankott Avenue,,Сычуань,299,77397,128499386727,2006-02-15T03:45:30
577,1501 Панкал Пинанг Авеню,,Мазовецкий,409,943,770864062795,2006-02-15T03:45:30
578,1405 Гагоная авеню,,Шласки,133,86587,867287719310,2006-02-15T03:45:30
588,966 Ассунсьональный путь,,Идальго,212,62703,995527378381,2006-02-15T03:45:30
591,773 поместье Далласа,,Буэнос-Айрес,424,12664,914466027044,2006-02-15T03:45:30
592,1923 Stara Zagora Lane,,Нанту,546,95179,182178609211,2006-02-15T03:45:30
594,1464 Курск Парквэй,,Шаньдун,574,17381,338758048786,2006-02-15T03:45:30
597,32 Ляоченгский путь,,Минас-Жерайс,248,1944,410877354933,2006-02-15T03:45:30
600,1837 Kaduna Parkway,,Внутренняя Монголия,241,82580,640843562301,2006-02-15T03:45:30
601,844 Площадь Букурести,,Ляонирование,242,36603,935952366111,2006-02-15T03:45:30
603,1103 Бульвар Квильмса,,Пиура,503,52137,644021380889,2006-02-15T03:45:30
605,1325 улица Фукуяма,,Хейлонгцзян,537,27107,288241215394,2006-02-15T03:45:30
