actor_id,first_name,last_name,last_update
101,СУСАН,ДАВИС,2006-02-15T03:34:33
103,МАТФЕЯ,ЛЕГКО,2006-02-15T03:34:33
104,ПЕНЕЛОП,КРОНИН,2006-02-15T03:34:33
105,СИДНИ,РУКОВОДЯЩИЙ СТРУКТУР,2006-02-15T03:34:33
108,ВАРРЕН,Ноль,2006-02-15T03:34:33
109,СИЛВЕШЬ,ДЕРН,2006-02-15T03:34:33
115,ТРЕБУЮЩАЯСЯ РАБОТА,БАЛЕ,2006-02-15T03:34:33
116,ДАН,ПРЕВЫШЕНИЕ,2006-02-15T03:34:33
117,УСТРОЙСТВА,Трейси,2006-02-15T03:34:33
119,ВАРРЕН,ЯКМАН,2006-02-15T03:34:33
124,СКАРЛЕТТ,БЕНИНГ,2006-02-15T03:34:33
125,АЛЬБЕРТ,Ноль,2006-02-15T03:34:33
126,ДВИГАТЕЛЕЙ,Томей,2006-02-15T03:34:33
129,ДАРИЛ,КРАФОРД,2006-02-15T03:34:33
131,ДЖАН,ЯКМАН,2006-02-15T03:34:33
132,ADAM,ХОППЕР,2006-02-15T03:34:33
134,ЖЕНЕ,ГОЛОСОВАНИЕ,2006-02-15T03:34:33
136,Ред.,МАНСФИЛД,2006-02-15T03:34:33
138,ИЗЛОЖЕНИЕ,УБН,2006-02-15T03:34:33
139,ЭВАН,ДОРОЖНОЕ ДВИЖЕНИЕ,2006-02-15T03:34:33
141,КИТ,ХАРРИС,2006-02-15T03:34:33
142,ДЖАДА,RYDER,2006-02-15T03:34:33
149,РУССЕЛЛ,ТЕМПЛЕ,2006-02-15T03:34:33
151,ГЕФРЕЯ,ХЕСТ,2006-02-15T03:34:33
153,МЕНЬШИНСТВА,КИЛМЕР,2006-02-15T03:34:33
154,МИРИЛ,ГИБСОН,2006-02-15T03:34:33
157,ГРЕТА,МАЛЬДЕН,2006-02-15T03:34:33
158,ВИВЕН,БАЗИНГЕР,2006-02-15T03:34:33
159,ЛАУРА,Брюс,2006-02-15T03:34:33
160,КРИС,DEPP,2006-02-15T03:34:33
161,ХАРРИ,Надежда,2006-02-15T03:34:33
162,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,КИЛМЕР,2006-02-15T03:34:33
163,КРИСТОФЕР,ЗАХОД,2006-02-15T03:34:33
166,НИК,ДЕГЕНЕРЫ,2006-02-15T03:34:33
176,Джон,ШАЙ,2006-02-15T03:34:33
177,ЖЕНЕ,MCKELLEN,2006-02-15T03:34:33
179,Ред.,РУКОВОДСТВО,2006-02-15T03:34:33
182,ДЕББИ,АКРОИД,2006-02-15T03:34:33
183,РУССЕЛЛ,ЗАКРЫТИЕ,2006-02-15T03:34:33
185,Майкл,БОЛГЕР,2006-02-15T03:34:33
187,УСТРОЙСТВА,МЯСО,2006-02-15T03:34:33
189,КУБА,Драгоценности,2006-02-15T03:34:33
191,ГРАФИК,ДОРОЖНОЕ ДВИЖЕНИЕ,2006-02-15T03:34:33
192,ДЖОН,СУФАРИ,2006-02-15T03:34:33
193,БЕРТ,ТЕМПЛЕ,2006-02-15T03:34:33
194,МИРИЛ,ВСЕГО,2006-02-15T03:34:33
198,Мэри,КИТЕЛЬ,2006-02-15T03:34:33
199,ЮЛИЯ,ФАВСЕТТ,2006-02-15T03:34:33
