member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
460,RYAN,XUZIEOUTKQWMWA,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,4,,0.0,0.0,
462,TOLSKY,RGYGOSROFVX,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,4,,0.0,0.0,
485,QUINT,SVNGDZO,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,2,,0.0,0.0,
489,UNAKLET,YYNTCBUYHCQEVW,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,9,,0.0,0.0,
499,EFLIN,CVDA,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,3,,0.0,0.0,
512,RYAN,VRSXFHKSOUGCFS,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,6,453.0,0.0,0.0,
514,TOLSKY,JVTOYQUWOHH,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,,0.0,0.0,
515,UNAKLET,WLRGQIAKOENRYZ,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,2,,0.0,0.0,
517,WOLFMULE,XGDYYQUMISTFEC,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,,0.0,0.0,
560,NELSON,IHLIONFN,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,7,,0.0,0.0,
562,PAYNTER,JYLSFKSCCYGO,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,405.0,0.0,0.0,
568,VANN,LCEHIXPOFBFQTG,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,4,,0.0,0.0,
601,CHEN,SHPHBTHJJL,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,8,,0.0,0.0,
603,EFLIN,EGQZVCDCDUNOVV,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,9,,0.0,0.0,
614,PAYNTER,XBONXYDRWOWHFV,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,8,,0.0,0.0,
624,ZUCKER,OBNBDYYQ,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,6,,0.0,0.0,
625,ANDERSON,MDOU,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,9,,0.0,0.0,
629,EFLIN,DMDPTFFMRKWPER,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,3,75.0,0.0,0.0,
634,JONES,BWIUERLFXZYRP,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,2,,0.0,0.0,
635,KAHRMANN,RBUGTQZSVRQOTF,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,7,,0.0,0.0,
636,LING,AAQWWUADRWZYID,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,2,,0.0,0.0,
637,MAKAI,GHIYPQWDLULZNJ,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,8,,0.0,0.0,
654,DORR,FZASEJBOW,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,5,,0.0,0.0,
659,INFANTE,QQDPTOYIJIVIHM,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,5,,0.0,0.0,
670,TOLSKY,OPVZVLYTDDHBJO,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,9,485.0,0.0,0.0,
679,CHEN,IRXXNQPCEIUFFH,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,6,,0.0,0.0,
697,UNAKLET,QJBWZS,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,2,,0.0,0.0,
702,ZUCKER,OJHAEFJXRTI,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,8,,0.0,0.0,
711,INFANTE,KUXV,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,8,449.0,0.0,0.0,
715,MAKAI,SMIN,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,7,,0.0,0.0,
717,OLPHANT,BVOLMYWEHO,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,4,,0.0,0.0,
719,QUINT,XVOLDZNE,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,4,,0.0,0.0,
721,STEIN,HJDKDG,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,9,,0.0,0.0,
772,RYAN,FRMKOQTIGQOQNU,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,9,,0.0,0.0,
789,INFANTE,HIXIZVCXGJNJND,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,2,,0.0,0.0,
805,YEONG,CKAIJPIYXCDFLP,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,3,,0.0,0.0,
812,FLORINI,EHMJLTIVEEZLKK,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,9,,0.0,0.0,
816,JONES,DXGIIJ,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,5,414.0,0.0,0.0,
842,JONES,GYRSG,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,5,,0.0,0.0,
847,OLPHANT,HFZPGSBMFHKPEN,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,9,,0.0,0.0,
849,QUINT,YKKQREGQM,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,5,,0.0,0.0,
854,VANN,YFQCCWMORTTZ,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,9,407.0,0.0,0.0,
857,YEONG,LPHXXQPDXXDKVW,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,2,,0.0,0.0,
862,DORR,GTF,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,4,,0.0,0.0,
874,PAYNTER,XLHB,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,2,,0.0,0.0,
881,WOLFMULE,VNTXLWPRP,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,7,,0.0,0.0,
882,XAVIER,SEKQVLTZXMSBWP,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,9,,0.0,0.0,
889,EFLIN,IIOHIWDQYMWLPE,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,6,,0.0,0.0,
909,YEONG,PMS,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,6,,0.0,0.0,
918,HAHN,QGKXMZI,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,5,,0.0,0.0,
965,CHEN,ROBQ,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,7,,0.0,0.0,
998,JONES,YRSMQYFSWOZQNO,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,7,,0.0,0.0,
1004,PAYNTER,CRWNQPFWNDILEU,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,7,,0.0,0.0,
1011,WOLFMULE,AOSLPP,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,9,252.0,0.0,0.0,
1014,ZUCKER,KWCSPT,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,9,,0.0,0.0,
1015,ANDERSON,YJRDYSV,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,4,,0.0,0.0,
1019,EFLIN,OAWOZWHUQTNOUS,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,2,,0.0,0.0,
1026,LING,GUBS,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,8,,0.0,0.0,
1038,XAVIER,AOVNMLGOKKVAPP,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,9,,0.0,0.0,
1058,RYAN,HRODWFFMWSCG,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,3,,0.0,0.0,
1068,BARR,CPGUWNPRVMLKDZ,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,2,,0.0,0.0,
1080,NELSON,VQHYDRUIHHWJEM,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,9,,0.0,0.0,
1097,EFLIN,XHCLIKYKLHB,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,9,,0.0,0.0,
1100,HAHN,DYAJVCNFURRKRG,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,3,,0.0,0.0,
1122,DORR,IQCLXSPDKTXRFL,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,7,,0.0,0.0,
1136,RYAN,KWBIPMKFQKWM,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,2,,0.0,0.0,
1143,YEONG,MJSWBUAZFGI,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,4,,0.0,0.0,
1157,MAKAI,ZXYRQIUGUSPJBN,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,8,,0.0,0.0,
1164,TOLSKY,PVDYHLPQWUYCSC,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,2,,0.0,0.0,
1172,BARR,NIJRRLGGMEVG,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,5,,0.0,0.0,
1180,JONES,FEZFCFYHER,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,5,,0.0,0.0,
1193,WOLFMULE,IQGGTQ,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,4,,0.0,0.0,
1207,KAHRMANN,SZKGIOTJKIQQ,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,8,,0.0,0.0,
1224,BARR,AFPYRMCTLCSX,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,6,,0.0,0.0,
1226,DORR,UNRFNIVTVZMIOI,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,6,,0.0,0.0,
1242,TOLSKY,ZSTNKURAEZLLIB,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,8,,0.0,0.0,
1261,MAKAI,UVKV,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,3,,0.0,0.0,
1278,DORR,FVFCSVFTVSS,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,,0.0,0.0,
1279,EFLIN,KBAKXTJRAONFN,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,2,,0.0,0.0,
1287,MAKAI,UZFV,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,254.0,0.0,0.0,
1292,RYAN,FOSOVWOUXOXJMP,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,4,,0.0,0.0,
1306,FLORINI,RXKBNPOIPYDDXU,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,4,,0.0,0.0,
1320,TOLSKY,GLOIEKQKQM,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,7,,0.0,0.0,
1327,ANDERSON,PTKUPWPSWBDSJD,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,7,363.0,0.0,0.0,
1330,DORR,MTVQLEWKIGMRMB,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,5,,0.0,0.0,
1339,MAKAI,ZOMHCZSQMXV,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,7,,0.0,0.0,
1344,RYAN,XEIZYRYZL,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,5,,0.0,0.0,
1360,HAHN,OTXCGKWYAJYNSQ,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,8,,0.0,0.0,
1377,YEONG,RUZ,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,2,453.0,0.0,0.0,
1381,CHEN,KPY,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,4,264.0,0.0,0.0,
1408,DORR,XVUJSSIRBYFSYP,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,4,,0.0,0.0,
1412,HAHN,GYGWZYYSOSQODS,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,2,,0.0,0.0,
1415,KAHRMANN,ZZGDLSCXHTQPGB,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,8,,0.0,0.0,
1418,NELSON,TQPRMUKQVKY,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,4,368.0,0.0,0.0,
1430,ZUCKER,PLFHTRQWDAVINZ,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,8,,0.0,0.0,
1447,QUINT,ODNXYUWNQFSSIE,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,9,,0.0,0.0,
1454,XAVIER,SSIWTOQTALQZ,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,6,,0.0,0.0,
1480,XAVIER,BBFVETWHECRURN,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,3,,0.0,0.0,
1491,INFANTE,EIKDZZU,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,9,,0.0,0.0,
1501,STEIN,NOPQQD,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,4,,0.0,0.0,
1531,WOLFMULE,LTQCFJISS,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,6,,0.0,0.0,
1533,YEONG,QPIDD,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,8,,0.0,0.0,
1549,OLPHANT,CCNAIKS,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,4,,0.0,0.0,
1555,UNAKLET,TDNIOIXPUQPWVN,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,9,,0.0,0.0,
1559,YEONG,NPSIQUMTMGW,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,3,,0.0,0.0,
1565,EFLIN,QSZTGWB,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,5,,0.0,0.0,
1568,HAHN,CIBLMLLO,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,6,,0.0,0.0,
1580,TOLSKY,PLJEMDSSBZCVIW,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,2,,0.0,0.0,
1589,CHEN,QOJLMHPXNYJTS,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,7,,0.0,0.0,
1597,KAHRMANN,CESHMKYELVWKT,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,9,395.0,0.0,0.0,
1618,FLORINI,WHKACFWRGCBWUJ,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,4,497.0,0.0,0.0,
1649,KAHRMANN,DOLGLLNPIXMYQP,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,5,,0.0,0.0,
1651,MAKAI,NBQPESXCHKS,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,9,,0.0,0.0,
1660,VANN,OCZVQOHI,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,3,,0.0,0.0,
1666,BARR,BLPCCT,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,6,,0.0,0.0,
1697,GOHAN,KXMUNYNFKTBESM,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,2,,0.0,0.0,
1701,KAHRMANN,DPXX,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,3,,0.0,0.0,
1730,NELSON,VRDHGHL,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,5,,0.0,0.0,
1740,XAVIER,UXPBYEBBB,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,9,,0.0,0.0,
1742,ZUCKER,WBIBL,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,8,,0.0,0.0,
1755,MAKAI,BBJRCQHSYUP,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,6,,0.0,0.0,
1760,RYAN,RIBVXVJRRFVOQC,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,7,,0.0,0.0,
1769,ANDERSON,JYKOPNKYWUNDMR,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,2,,0.0,0.0,
1781,MAKAI,UESPXEGDBUIHRR,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,,0.0,0.0,
1783,OLPHANT,DROYC,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,,0.0,0.0,
1794,ZUCKER,KLBTIFGSVRPJYK,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,7,256.0,0.0,0.0,
1811,QUINT,GOUYXCILQGIIL,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,6,,0.0,0.0,
1817,WOLFMULE,WLRCYBMUJFXLOT,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,399.0,0.0,0.0,
1883,KAHRMANN,SDLPNFCTOXTPJE,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,2,,0.0,0.0,
1886,NELSON,NNUBJBYTOFEDGP,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,6,450.0,0.0,0.0,
1895,WOLFMULE,MPOMYGJTCJY,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,2,,0.0,0.0,
1896,XAVIER,OKEVJXUKPQ,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,3,,0.0,0.0,
1927,CHEN,SHOCJBLDGR,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,4,,0.0,0.0,
1931,GOHAN,GJTAXKWJMNUCSC,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,7,,0.0,0.0,
1933,INFANTE,VYNLZBPHTHVCNR,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,9,464.0,0.0,0.0,
1936,LING,OWEUXTJFI,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,6,,0.0,0.0,
1949,YEONG,CKDWIXOBCSEBCH,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,3,,0.0,0.0,
1951,ANDERSON,TGONWGSVFV,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,9,,0.0,0.0,
1960,JONES,UZPFYMYGC,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,8,,0.0,0.0,
1963,MAKAI,RSXPKK,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,3,,0.0,0.0,
1977,ANDERSON,KQMRHVDXJAGEQW,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,4,,0.0,0.0,
1987,KAHRMANN,LLJPEHPNBQFNDB,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,7,,0.0,0.0,
1994,RYAN,WRKCZBF,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,5,,0.0,0.0,
2031,CHEN,ETPOUHYVKXWTBS,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,4,,0.0,0.0,
2032,DORR,SNLKE,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,3,,0.0,0.0,
2049,UNAKLET,HBWJSHQUJWHJGN,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,4,490.0,0.0,0.0,
2077,WOLFMULE,DTBJSOTIYBOIKQ,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,3,,0.0,0.0,
2082,BARR,HYMYGVGCTPWCEY,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,6,,0.0,0.0,
2084,DORR,VOC,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,8,,0.0,0.0,
2086,FLORINI,VPLIVQKQ,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,6,,0.0,0.0,
2095,OLPHANT,QULAMQFDIAXBVK,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,5,,0.0,0.0,
2096,PAYNTER,YVIN,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,4,,0.0,0.0,
2100,TOLSKY,JCWGCGOMXCLYGT,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,8,,0.0,0.0,
2111,EFLIN,VYKGMDLOAKNJKM,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,7,,0.0,0.0,
2122,PAYNTER,KKLYXTMUTOEWNE,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,7,,0.0,0.0,
2132,ZUCKER,YDWUZSCJSEQIOR,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,3,,0.0,0.0,
2151,STEIN,FEQNFFKWZH,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,6,435.0,0.0,0.0,
2166,HAHN,SDWPLTJR,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,4,,0.0,0.0,
