member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2703,ДОЛЖНА,CXRSPVNQMPUGLLL,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,7,,0.0,0.0,
2745,ПОЛИТИЧЕСКИЙ,ИФВЭЙКБРИГХ,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,6,,0.0,0.0,
2813,ЭФЛИН,TQEPXRF,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,9,,0.0,0.0,
2844,ДЖОНЫ,VTJHPCVBUSOI,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,7,,0.0,0.0,
2896,ДЖОНЫ,ГПЕБОТ,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,8,,0.0,0.0,
2995,ЭФЛИН,DFBHFEZ,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,7,,0.0,0.0,
3057,ПОЛИТИЧЕСКИЙ,ЯКСОПКУМЫННВПЛ,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,9,433.0,0.0,0.0,
3078,ДЖОНЫ,ГЕЮЛЬРГ,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,5,,0.0,0.0,
3377,ВОЛФФУЛ,YOVLPDOCP,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,3,,0.0,0.0,
3434,БАРР,MHEURXIXNWFJNV,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,2,,0.0,0.0,
3444,ЛИНГ,ZEDXJIEBDUZIKK,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,8,,0.0,0.0,
3498,НЕЛСОН,MNDHBGQMMRDNV,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,2,,0.0,0.0,
3541,ЭФЛИН,RYDEXZBXV,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,2,,0.0,0.0,
3545,ИНФАНТЕ,ЕВРОПЕЙСКАЯ ЭКОНОМИЧЕСКАЯ КОМИССИЯ,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,2,,0.0,0.0,
3571,ИНФАНТЕ,HWQHYIMEFFFWGX,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
3600,ЛИНГ,OGSJSCKTHIPVIT,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,2,,0.0,0.0,
3703,КАХМАНН,KHGCUPjaUBEON,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,401.0,0.0,0.0,
3706,НЕЛСОН,WBDDVDUXAI,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
3742,ХАВЬЕР,TXXJYWECRBHFZJ,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,5,,0.0,0.0,
3800,Дорр,ЛИУТБККККУБИЗМ,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,,0.0,0.0,
3838,ПЛАНИРОВАНИЕ,ПОЛИТИЧЕСКАЯ ЛОВИДА,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,9,,0.0,0.0,
3883,ИНФАНТЕ,XIPULTZUDIQLG,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,8,,0.0,0.0,
4020,ПЛАНИРОВАНИЕ,НКФУ,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,4,,0.0,0.0,
4183,ВОЛФФУЛ,ККУКВФФРЖИР,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,2,,0.0,0.0,
4210,ХАВЬЕР,QGCFKVVVUOSZPV,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,2,,0.0,0.0,
4213,И ЛЮДЬМОЙ,RZZTOFXR,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,8,,0.0,0.0,
4260,VANN,ГИДНДМКБВКЕВ,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,7,,0.0,0.0,
4269,ЭФЛИН,КНТФЛЕП,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,5,,0.0,0.0,
4277,МАКАИ,ОШКЦ,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4310,ТОЛСКИЙ,RJKORSDRVRV,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,3,,0.0,0.0,
4368,ЖУККЕР,XQLMPYPNFUGWN,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,6,,0.0,0.0,
4369,И ЛЮДЬМОЙ,OKNNKYCZZLTECG,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,6,,0.0,0.0,
4371,ЧЭН,MCELJQOPFTOA,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,9,,0.0,0.0,
4373,ЭФЛИН,TVXIIBW,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,9,,0.0,0.0,
4398,Дорр,MTLNKHPMGHVV,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4416,VANN,CPBDYVXWMIKJTR,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,4,,0.0,0.0,
4449,ЧЭН,BZVATEVYRMW,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4494,VANN,RIWNBKTSNQGIN,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,5,453.0,0.0,0.0,
4686,ФЛОРИНИ,СЯЙЖЛЬФАЛЬСГЯК,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,3,,0.0,0.0,
4754,VANN,ZTIH,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,3,353.0,0.0,0.0,
4784,ЖУККЕР,PZBVWKBTNZTEKF,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,5,,0.0,0.0,
4913,ДОЛЖНА,ФКОДМИДЖНГ,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,5,,0.0,0.0,
4949,ИНФАНТЕ,QPWPGJLYZEW,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,4,,0.0,0.0,
5031,МАКАИ,ИРУКИИДСКОГО КОЛИЧЕСТВА,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,5,,0.0,0.0,
5081,КАХМАНН,MKDWZ,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,3,,0.0,0.0,
5143,ЮНАКЛЕТ,СВАДЕВОДЕССУ,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,9,,0.0,0.0,
5151,ЧЭН,QXPTFSUEFXLLN,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,5,110.0,0.0,0.0,
5162,НЕЛСОН,ОКРКОК,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,9,,0.0,0.0,
5214,НЕЛСОН,БЛЮПРИКЛПУИГГ,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,5,,0.0,0.0,
5361,ЭФЛИН,VSLNHVK,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,4,409.0,0.0,0.0,
5362,ФЛОРИНИ,VKFTUPZWKIX,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,4,,0.0,0.0,
5446,ЛИНГ,WSZYOEUGLKWITI,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5447,МАКАИ,SBMPVJGTP,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,3,,0.0,0.0,
5606,ПЛАНИРОВАНИЕ,CRUKUMXT,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,6,,0.0,0.0,
5679,КАХМАНН,FKPRLFBCETAVQ,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,2,426.0,0.0,0.0,
5715,ЮНАКЛЕТ,IPPBKKW,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,6,,0.0,0.0,
5743,ВОЛФФУЛ,ГОБНИОМ,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,5,450.0,0.0,0.0,
5849,ДОЛЖНА,ТУРВЕРН,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,8,,0.0,0.0,
5850,ЖУККЕР,XTI,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,6,,0.0,0.0,
5871,ЮНАКЛЕТ,CSSNMKIGMSGPF,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,2,,0.0,0.0,
5952,ХАВЬЕР,ФУМФФ,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,6,,0.0,0.0,
6050,РЬЯН,NJFMLUITIPGKT,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,6,,0.0,0.0,
6162,ЖУККЕР,ВЛХВЦИЙНОЭУНН,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6375,ЭФЛИН,БИДКНКНКФФНКНО,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,2,,0.0,0.0,
6484,ДЖОНЫ,КЕССДПИТИВБФА,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,3,,0.0,0.0,
6599,ЮНАКЛЕТ,RUWEXDUMBXYGOM,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,3,,0.0,0.0,
6680,ХАВЬЕР,ДРКГБХИРКИДЖОД,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,3,,0.0,0.0,
6756,VANN,USLXFNTMFUSQG,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,8,,0.0,0.0,
6766,ФЛОРИНИ,OEATDYGEJCJP,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,5,,0.0,0.0,
6792,ФЛОРИНИ,TXGEGX,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,9,,0.0,0.0,
6889,ДОЛЖНА,EIEBZBSVYFCVH,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,7,439.0,0.0,0.0,
7176,ЖУККЕР,JCJ,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,2,,0.0,0.0,
7308,БАРР,VTHXJJPCSJFVU,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,6,,0.0,0.0,
7322,ПЛАНИРОВАНИЕ,NNTCHPJJVUKKKI,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,8,,0.0,0.0,
7445,ИНФАНТЕ,КМСКВ,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,370.0,0.0,0.0,
7468,ФЛОРИНИ,УБЦИКИСВИД,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,7,,0.0,0.0,
7539,ДОЛЖНА,QXOBSNNLVAYS,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,3,,0.0,0.0,
7575,ИНФАНТЕ,SJDRZBV,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,3,,0.0,0.0,
7577,КАХМАНН,YNBQTNOLBRGFIS,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7783,ИНФАНТЕ,MVLPVYG,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,6,,0.0,0.0,
7789,ПОЛИТИЧЕСКИЙ,YKCCCSROCEXKM,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,8,,0.0,0.0,
7951,ЮНАКЛЕТ,СОЛДУДВЕК,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,7,,0.0,0.0,
7998,ПЛАНИРОВАНИЕ,RPNMMMDWYU,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,6,,0.0,0.0,
8044,ДЖОНЫ,NWWJXRCVCYQGUH,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,8,,0.0,0.0,
8068,HAHN,XFIUYGRCOYUTH,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,5,,0.0,0.0,
8247,ЭФЛИН,ГБФЗИЯ,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8376,Дорр,МПОЭЙЕХНЫЙК,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,6,,0.0,0.0,
8477,И ЛЮДЬМОЙ,XNMNNYOVWMLKI,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,9,,0.0,0.0,
8653,ЮНАКЛЕТ,HKU,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,4,,0.0,0.0,
8656,ХАВЬЕР,YWEFNHYJUGGGSX,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,9,,0.0,0.0,
8741,ЭФЛИН,HVVBGYYJALPRTWI,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,4,,0.0,0.0,
8825,КАХМАНН,SDBGBPYIEQMHLN,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,9,,0.0,0.0,
8870,Дорр,BSCNQVYB,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,2,,0.0,0.0,
9023,И ЛЮДЬМОЙ,ККСН,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,5,,0.0,0.0,
9067,СТЕЙН,QEZKOETVONYRFVQ,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,7,,0.0,0.0,
9102,БАРР,БТОНКВУТУНА,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,6,,0.0,0.0,
9230,ЖУККЕР,KSSOABQIBFWP,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,9,,0.0,0.0,
9325,КВИНТ,KWQMUOCJNLQAFK,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,8,,0.0,0.0,
9670,ХАВЬЕР,ЛИДЛУФЕНЬИЙБ,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,9,,0.0,0.0,
9886,ФЛОРИНИ,KQYXKHSGPN,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,5,,0.0,0.0,
9908,БАРР,НРТФТ,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,4,,0.0,0.0,
9945,МАКАИ,SMVNXYX,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,9,,0.0,0.0,
